Trial	datum	FixStart	FixEnd	FixDur
4606002409822562834	09-Nov-2016 18:49:50	1556.67	1816.67	1817
4606002409822562834	09-Nov-2016 18:49:50	1863.33	2076.67	2077
4606002409822562834	09-Nov-2016 18:49:50	2103.33	2280.00	2280
4606002409822562834	09-Nov-2016 18:49:50	2306.67	2443.33	2443
4606002409822562834	09-Nov-2016 18:49:50	2506.67	2826.67	2827
4606002409822562834	09-Nov-2016 18:49:50	2866.67	3266.67	3267
4606002409822562834	09-Nov-2016 18:49:50	3353.33	3473.33	3473
4606002409822562834	09-Nov-2016 18:49:50	3546.67	3910.00	3910
4606002409822562834	09-Nov-2016 18:49:50	3963.33	4173.33	4173
4606002409822562834	09-Nov-2016 18:49:50	4246.67	4473.33	4473
4606002409822562834	09-Nov-2016 18:49:50	4526.67	4650.00	4650
4606002409822562834	09-Nov-2016 18:49:50	4690.00	5413.33	5413
4606002409822562834	09-Nov-2016 18:49:50	5540.00	5720.00	5720
